"","V1"
"SAC_PHO",0.75
"SAC_POR",0.333
"SAC_SAC",NA
"SAC_SAS",0.25
"SAC_TOR",0
"SAC_UTA",0.25
"SAC_WAS",0.5
"SAS_ATL",1
"SAS_BOS",1
"SAS_BRK",0.5
"SAS_CHI",0.5
"SAS_CHO",1
"SAS_CLE",0.5
"SAS_DAL",0.5
"SAS_DEN",1
"SAS_DET",0.5
"SAS_GSW",0.667
"SAS_HOU",0.75
"SAS_IND",1
"SAS_LAC",0.5
"SAS_LAL",0.667
"SAS_MEM",0.5
"SAS_MIA",1
"SAS_MIL",1
"SAS_MIN",1
"SAS_NOP",0.25
"SAS_NYK",0.5
"SAS_OKC",0.667
"SAS_ORL",1
"SAS_PHI",1
"SAS_PHO",0.75
"SAS_POR",0.25
"SAS_SAC",0.75
"SAS_SAS",NA
"SAS_TOR",0.5
"SAS_UTA",0.333
"SAS_WAS",0.5
"TOR_ATL",0.75
"TOR_BOS",0.5
"TOR_BRK",0.5
"TOR_CHI",0
"TOR_CHO",0.5
"TOR_CLE",0.25
"TOR_DAL",0
"TOR_DEN",1
"TOR_DET",0.5
"TOR_GSW",0
"TOR_HOU",0.5
"TOR_IND",1
"TOR_LAC",1
"TOR_LAL",0.5
"TOR_MEM",0.5
"TOR_MIA",0.667
"TOR_MIL",0.667
"TOR_MIN",1
"TOR_NOP",0
"TOR_NYK",0.75
"TOR_OKC",0.5
"TOR_ORL",1
"TOR_PHI",1
"TOR_PHO",0.5
"TOR_POR",0
"TOR_SAC",1
"TOR_SAS",0.5
"TOR_TOR",NA
"TOR_UTA",1
"TOR_WAS",1
"UTA_ATL",0
"UTA_BOS",0
"UTA_BRK",1
"UTA_CHI",0.5
"UTA_CHO",0.5
"UTA_CLE",0.5
"UTA_DAL",0.25
"UTA_DEN",0.5
"UTA_DET",1
"UTA_GSW",0.25
"UTA_HOU",0.25
"UTA_IND",0
"UTA_LAC",0
"UTA_LAL",0.667
"UTA_MEM",0.5
"UTA_MIA",0.5
"UTA_MIL",1
"UTA_MIN",0.75
"UTA_NOP",0.333
"UTA_NYK",1
"UTA_OKC",0.5
"UTA_ORL",0.5
"UTA_PHI",1
"UTA_PHO",0.333
"UTA_POR",0.5
"UTA_SAC",0.75
"UTA_SAS",0.667
"UTA_TOR",0
"UTA_UTA",NA
"UTA_WAS",0
"WAS_ATL",0.25
"WAS_BOS",0.667
"WAS_BRK",0.5
"WAS_CHI",0.5
"WAS_CHO",0.5
"WAS_CLE",0.25
"WAS_DAL",0
"WAS_DEN",1
"WAS_DET",0.667
"WAS_GSW",0
"WAS_HOU",0.5
"WAS_IND",0.5
"WAS_LAC",0.5
"WAS_LAL",1
"WAS_MEM",1
"WAS_MIA",0.75
"WAS_MIL",0.667
"WAS_MIN",0.5
"WAS_NOP",1
"WAS_NYK",1
"WAS_OKC",0
"WAS_ORL",1
"WAS_PHI",0.75
"WAS_PHO",0
"WAS_POR",0.5
"WAS_SAC",0.5
"WAS_SAS",0.5
"WAS_TOR",0
"WAS_UTA",1
"WAS_WAS",NA
