"","Date","Atlanta Hawks","Boston Celtics","Brooklyn Nets","Charlotte Hornets","Chicago Bulls","Cleveland Cavaliers","Dallas Mavericks","Denver Nuggets","Detroit Pistons","Golden State Warriors","Houston Rockets","Indiana Pacers","Los Angeles Clippers","Los Angeles Lakers","Memphis Grizzlies","Miami Heat","Milwaukee Bucks","Minnesota Timberwolves","New Orleans Pelicans","New York Knicks","Oklahoma City Thunder","Orlando Magic","Philadelphia 76ers","Phoenix Suns","Portland Trail Blazers","Sacramento Kings","San Antonio Spurs","Toronto Raptors","Utah Jazz","Washington Wizards"
"36","Tue, Nov 29, 2016",1965.21020041547,1806.78733563379,779.064630012885,1858.19901472868,1425.07552075301,2400.41477347908,1379.05091276532,1095.63641276928,1489.73835134411,2834.52823613226,1637.83598150577,1616.85366089891,2202.50951522404,581.761062796769,1495.76221403832,1535.12594880782,1094.43379988293,913.508904924381,1196.77688402313,942.425545367799,2130.25257237793,1068.82259008221,451.257796220813,930.573472715545,1504.08817530563,1160.74103524646,2563.63123316228,1942.89480404933,1742.90389461952,1396.35637071652
"37","Wed, Nov 30, 2016",1964.93963535416,1803.65773673714,779.064630012885,1858.19901472868,1424.70793686567,2400.41477347908,1370.42151891316,1083.19276441919,1492.86795024076,2834.52823613226,1637.83598150577,1602.36985219269,2202.50951522404,582.128646684108,1478.35983925022,1547.5695971579,1094.43379988293,908.39413781947,1196.77688402313,947.54031247271,2143.27215832476,1068.82259008221,451.257796220813,930.84403777685,1518.57198401185,1160.74103524646,2572.26062701444,1960.29717883743,1742.90389461952,1383.3367847697
"38","Thu, Dec 1, 2016",1964.93963535416,1803.65773673714,758.145519843616,1871.51269563616,1424.70793686567,2391.30717448222,1357.10783800568,1083.19276441919,1492.86795024076,2834.19219892554,1638.1720187125,1602.36985219269,2211.6171142209,582.128646684108,1483.60609981087,1549.9187648843,1115.3529100522,908.39413781947,1196.77688402313,947.54031247271,2143.27215832476,1063.57632952157,451.257796220813,930.84403777685,1518.57198401185,1160.74103524646,2572.26062701444,1960.29717883743,1740.55472689312,1383.3367847697
"39","Fri, Dec 2, 2016",1959.96412896519,1812.27292117976,758.145519843616,1871.51269563616,1425.11038710916,2390.90472423873,1357.10783800568,1062.928055422,1497.84345662973,2834.19219892554,1658.43672770969,1602.36985219269,2228.38033744395,560.655590923791,1483.60609981087,1549.9187648843,1115.3529100522,902.064758872966,1180.01366080008,953.869691419213,2143.27215832476,1082.6766270309,432.157498711482,930.84403777685,1518.57198401185,1152.12585080384,2577.01334926257,1981.77023459775,1740.55472689312,1378.58406252157
"40","Sat, Dec 3, 2016",1931.8686065487,1816.11351135497,745.508220373915,1871.27714565783,1407.24223603486,2390.90472423873,1374.97598907998,1052.76103020959,1497.84345662973,2850.58528088187,1658.43672770969,1602.36985219269,2228.38033744395,554.536667060404,1489.72502367425,1541.3640693238,1127.9902095219,902.300308851297,1180.01366080008,953.869691419213,2143.27215832476,1082.6766270309,428.316908536268,914.450955820516,1527.12667957235,1152.12585080384,2577.01334926257,2009.86575701424,1750.72175210553,1378.58406252157
"41","Sun, Dec 4, 2016",1931.8686065487,1816.11351135497,745.508220373915,1871.27714565783,1407.24223603486,2390.90472423873,1374.97598907998,1052.76103020959,1495.89954408513,2850.58528088187,1658.43672770969,1603.40345695142,2227.34673268521,554.536667060404,1489.72502367425,1541.3640693238,1127.9902095219,902.300308851297,1169.5349934621,959.643334904969,2153.75082566274,1084.6205395755,428.316908536268,914.450955820516,1527.12667957235,1146.35220731808,2577.01334926257,2009.86575701424,1750.72175210553,1378.58406252157
"42","Mon, Dec 5, 2016",1924.44314091878,1813.1861292389,736.403299346432,1883.56896708087,1401.36951350983,2399.62581005438,1362.68416765694,1064.54659541493,1495.89954408513,2874.62321833385,1661.36410982576,1579.36551949944,2227.34673268521,546.641892582581,1496.36666566829,1541.3640693238,1124.24723755436,902.300308851297,1162.89335146806,959.643334904969,2161.17629129266,1084.6205395755,416.531343330934,914.450955820516,1532.99940209738,1146.35220731808,2580.75632123011,2001.14467119859,1758.61652658335,1387.68898354905
"43","Tue, Dec 6, 2016",1924.44314091878,1813.1861292389,736.403299346432,1883.56896708087,1389.31063692423,2399.62581005438,1362.68416765694,1064.54659541493,1507.95842067073,2874.62321833385,1661.36410982576,1579.36551949944,2227.34673268521,546.641892582581,1503.5928228752,1539.96600943269,1124.24723755436,891.321087738419,1162.89335146806,961.041394796075,2161.17629129266,1088.18563265734,409.305186124028,904.939338814946,1532.99940209738,1146.35220731808,2591.73554234299,2001.14467119859,1768.12814358892,1384.12389046721
"44","Wed, Dec 7, 2016",1936.23974143315,1840.44361927714,739.215418989673,1897.05199147225,1389.31063692423,2420.93169293749,1350.57861159182,1061.73447577169,1494.47539627935,2893.46988941608,1688.21763056098,1596.50266837966,2208.50006160298,519.788371847368,1503.5928228752,1528.16940891832,1126.90612868706,891.321087738419,1162.89335146806,939.735511912974,2161.17629129266,1060.92814261911,409.305186124028,887.80218993473,1530.34051096468,1158.4577633832,2591.73554234299,2001.14467119859,1768.12814358892,1384.12389046721
"45","Thu, Dec 8, 2016",1936.23974143315,1840.44361927714,739.215418989673,1897.05199147225,1389.01351876564,2420.93169293749,1350.57861159182,1050.85866389455,1494.47539627935,2902.31056978361,1688.21763056098,1596.50266837966,2208.50006160298,519.788371847368,1508.55676937466,1528.16940891832,1126.90612868706,878.271262435278,1162.17830815129,939.735511912974,2161.17629129266,1060.92814261911,410.020229440801,887.80218993473,1525.37656446522,1158.4577633832,2592.03266050157,2014.19449650173,1759.28746322139,1394.99970234435
"46","Fri, Dec 9, 2016",1943.84535204476,1829.643733526,739.215418989673,1916.27669555078,1389.01351876564,2445.1625049989,1355.48303645373,1050.85866389455,1520.85589039125,2902.31056978361,1689.3266053221,1591.59824351775,2208.50006160298,511.065231935353,1508.55676937466,1503.93859685691,1119.30051807545,851.89076832338,1162.17830815129,942.732471334936,2160.06731653154,1041.70343854057,410.020229440801,896.525329846744,1525.37656446522,1155.46080396124,2592.03266050157,2024.99438225286,1759.28746322139,1394.99970234435
"47","Sat, Dec 10, 2016",1943.84535204476,1829.643733526,722.563801069152,1902.29122173426,1394.79919667311,2459.14797881543,1332.80465870994,1060.10941283785,1520.85589039125,2902.36752972076,1712.00498306588,1600.42199373038,2230.14579617868,511.065231935353,1508.4998094375,1498.15291894944,1110.31602100324,851.89076832338,1140.53257357559,942.732471334936,2160.06731653154,1032.45268959728,410.020229440801,896.525329846744,1516.55281425259,1135.13048454261,2608.68427842209,2024.99438225286,1779.61778264002,1403.98419941657
"48","Sun, Dec 11, 2016",1943.84535204476,1822.40665979064,722.563801069152,1902.29122173426,1394.79919667311,2459.14797881543,1332.80465870994,1060.10941283785,1520.3995256574,2909.24475049442,1712.00498306588,1600.42199373038,2230.14579617868,500.453908027871,1508.4998094375,1498.15291894944,1110.31602100324,845.013547549725,1145.96312614785,953.343795242418,2167.3043902669,1032.45268959728,410.476594174653,891.094777274483,1516.55281425259,1135.13048454261,2608.68427842209,2024.99438225286,1779.61778264002,1403.98419941657
"49","Mon, Dec 12, 2016",1943.84535204476,1822.40665979064,715.82801834464,1896.09158552514,1394.79919667311,2459.14797881543,1353.69391229676,1039.22015925102,1520.3995256574,2909.24475049442,1718.7407657904,1606.6216299395,2234.96326681835,477.588720864718,1508.4998094375,1510.20559741315,1091.0857385926,845.013547549725,1145.96312614785,953.343795242418,2167.3043902669,1032.45268959728,410.476594174653,891.094777274483,1511.73534361293,1157.99567170576,2608.68427842209,2044.22466466351,1779.61778264002,1391.93152095285
"50","Tue, Dec 13, 2016",1943.41943799921,1822.40665979064,715.82801834464,1896.09158552514,1393.78131923792,2474.99807022778,1353.69391229676,1039.22015925102,1520.3995256574,2914.49162272298,1718.7407657904,1606.6216299395,2234.96326681835,477.588720864718,1492.64971802515,1510.20559741315,1091.0857385926,846.03142498491,1140.71625391929,948.775539960203,2165.50995580408,1032.87860364282,410.476594174653,895.663032556698,1513.52977807575,1157.99567170576,2608.68427842209,2044.22466466351,1779.61778264002,1391.93152095285
"51","Wed, Dec 14, 2016",1943.41943799921,1812.66694171313,728.856908205758,1894.96526508702,1393.78131923792,2474.52579344434,1340.45289563396,1039.22015925102,1533.6405423202,2914.49162272298,1748.89541306418,1599.92985577982,2242.1310749529,464.559831003599,1493.12199480859,1516.89737157283,1091.0857385926,846.03142498491,1140.71625391929,948.775539960203,2160.26603758059,1025.71079550827,402.038766233494,895.663032556698,1513.52977807575,1127.84102443198,2618.4239964996,2052.66249260466,1784.86170086351,1393.05784139098
"52","Thu, Dec 15, 2016",1943.41943799921,1812.66694171313,728.856908205758,1894.96526508702,1388.94035734445,2474.52579344434,1340.45289563396,1041.85527766519,1533.6405423202,2923.72992365777,1748.89541306418,1597.9083986083,2242.1310749529,464.559831003599,1493.12199480859,1516.89737157283,1095.92670048607,846.03142498491,1142.73771109081,939.537239025417,2160.26603758059,1025.71079550827,402.038766233494,884.341236245524,1510.89465966158,1127.84102443198,2629.74579281077,2052.66249260466,1784.86170086351,1393.05784139098
"53","Fri, Dec 16, 2016",1948.2395467358,1820.82465415584,718.043934211118,1886.80755264431,1380.89411740906,2474.52579344434,1333.22379366752,1041.85527766519,1523.82789698428,2923.72992365777,1770.61091314707,1597.9083986083,2250.01442298235,476.913676994052,1491.17704272419,1509.01402354338,1103.97294042146,846.03142498491,1121.02221100792,939.537239025417,2160.26603758059,1036.52376950291,389.684920243041,884.341236245524,1510.89465966158,1129.78597651639,2629.74579281077,2047.84238386807,1792.09080282994,1402.8704867269
